Date,Open,High,Low,Close
1994-10-06,1.2367,1.2396,1.2362,1.2375
1994-10-07,1.2375,1.2444,1.2325,1.2353
1994-10-10,1.2353,1.2375,1.232,1.2375
1994-10-11,1.2349,1.2395,1.2327,1.2351
1994-10-12,1.2345,1.2385,1.2337,1.2385
1994-10-13,1.2385,1.2474,1.234,1.2472
1994-10-14,1.2493,1.2553,1.249,1.2529
1994-10-17,1.251,1.274,1.251,1.2685
1994-10-18,1.267,1.2702,1.265,1.2682
1994-10-19,1.2673,1.2725,1.2652,1.2683
1994-10-20,1.2697,1.2745,1.266,1.2745
1994-10-21,1.2757,1.2766,1.2678,1.2682
1994-10-24,1.2667,1.2742,1.2666,1.2735
1994-10-25,1.2769,1.2804,1.2705,1.271
1994-10-26,1.2727,1.278,1.2685,1.2772
1994-10-27,1.2768,1.2772,1.271,1.273
1994-10-28,1.2716,1.2757,1.2555,1.2605
1994-10-31,1.2601,1.2685,1.26,1.2674
1994-11-01,1.268,1.2743,1.2674,1.2725
1994-11-02,1.2739,1.2758,1.2555,1.2567
1994-11-03,1.2571,1.2595,1.2485,1.2538
1994-11-04,1.2538,1.2572,1.2464,1.2555
1994-11-07,1.2574,1.2584,1.2525,1.2542
1994-11-08,1.2565,1.2618,1.255,1.2589
1994-11-09,1.2598,1.2635,1.2412,1.2447
1994-11-10,1.2448,1.247,1.2375,1.2435
1994-11-11,1.2447,1.2463,1.2419,1.243
1994-11-14,1.243,1.243,1.231,1.2323
1994-11-15,1.2323,1.236,1.23,1.23
1994-11-16,1.2247,1.2295,1.2218,1.2276
1994-11-17,1.2276,1.2315,1.2274,1.228
1994-11-18,1.226,1.2285,1.22,1.2245
1994-11-21,1.2237,1.2255,1.218,1.2233
1994-11-22,1.2236,1.228,1.2215,1.2244
1994-11-23,1.2256,1.2298,1.2238,1.2259
1994-11-24,1.2223,1.2259,1.2202,1.2214
1994-11-25,1.2227,1.2246,1.2198,1.2213
1994-11-28,1.22,1.2205,1.215,1.2158
1994-11-29,1.2162,1.2217,1.2135,1.2139
1994-11-30,1.2144,1.2169,1.2105,1.2149
1994-12-01,1.2147,1.2175,1.2105,1.213
1994-12-02,1.2126,1.213,1.207,1.2077
1994-12-05,1.2087,1.2136,1.208,1.2122
1994-12-06,1.213,1.2166,1.211,1.2129
1994-12-07,1.2129,1.218,1.2115,1.2162
1994-12-08,1.2166,1.2187,1.208,1.2105
1994-12-09,1.208,1.2115,1.2054,1.2104
1994-12-12,1.2115,1.2135,1.2068,1.2115
1994-12-13,1.2119,1.2145,1.2084,1.2118
1994-12-14,1.2107,1.214,1.2105,1.2137
1994-12-15,1.2139,1.2141,1.21,1.2132
1994-12-16,1.2129,1.2141,1.2117,1.2117
1994-12-19,1.2095,1.2115,1.2083,1.2109
1994-12-20,1.2113,1.2135,1.21,1.2128
1994-12-21,1.2131,1.2135,1.2049,1.2059
1994-12-22,1.2036,1.2098,1.202,1.2082
1994-12-23,1.2085,1.2087,1.204,1.204
1994-12-26,1.204,1.204,1.204,1.204
1994-12-27,1.204,1.2065,1.2033,1.206
1994-12-28,1.206,1.212,1.2037,1.2108
1994-12-29,1.2248,1.2277,1.2155,1.2231
1994-12-30,1.2231,1.227,1.2218,1.2264
1995-01-02,1.2264,1.227,1.2185,1.2185
1995-01-03,1.219,1.2254,1.2188,1.2221
1995-01-04,1.221,1.2232,1.218,1.2206
1995-01-05,1.2203,1.228,1.2203,1.2263
1995-01-06,1.2258,1.2273,1.2154,1.2165
1995-01-09,1.2179,1.2385,1.216,1.234
1995-01-10,1.2335,1.236,1.2284,1.2343
1995-01-11,1.2331,1.2351,1.2302,1.2322
1995-01-12,1.2321,1.2395,1.2295,1.2375
1995-01-13,1.2375,1.2388,1.229,1.2341
1995-01-16,1.2341,1.2392,1.2315,1.2367
1995-01-17,1.2367,1.2385,1.2314,1.2338
1995-01-18,1.2338,1.24,1.2315,1.2334
1995-01-19,1.2334,1.2497,1.2324,1.2465
1995-01-20,1.2465,1.2526,1.2461,1.2496
1995-01-23,1.2495,1.2533,1.247,1.249
1995-01-24,1.249,1.2527,1.2484,1.2505
1995-01-25,1.2516,1.2562,1.2435,1.2465
1995-01-26,1.2475,1.25,1.2445,1.245
1995-01-27,1.245,1.2497,1.243,1.2456
1995-01-30,1.2455,1.2564,1.2455,1.2533
1995-01-31,1.2534,1.2534,1.237,1.2389
1995-02-01,1.239,1.2443,1.2372,1.243
1995-02-02,1.2433,1.2448,1.241,1.2427
1995-02-03,1.2426,1.2433,1.2305,1.234
1995-02-06,1.2329,1.234,1.2285,1.2323
1995-02-07,1.2343,1.2343,1.2275,1.2292
1995-02-08,1.2285,1.234,1.2285,1.2322
1995-02-09,1.2338,1.2365,1.2314,1.2345
1995-02-10,1.2345,1.242,1.2318,1.2412
1995-02-13,1.2417,1.2432,1.2384,1.2395
1995-02-14,1.2391,1.2505,1.2384,1.2492
1995-02-15,1.2499,1.2505,1.2447,1.248
1995-02-16,1.2477,1.263,1.2477,1.2614
1995-02-17,1.2619,1.2712,1.2606,1.267
1995-02-20,1.267,1.275,1.267,1.274
1995-02-21,1.27,1.274,1.2635,1.274
1995-02-22,1.2714,1.2758,1.2642,1.2719
1995-02-23,1.2712,1.2765,1.2664,1.2743
1995-02-24,1.2743,1.2785,1.2643,1.2734
1995-02-27,1.2745,1.2761,1.2665,1.2686
1995-02-28,1.267,1.2749,1.2645,1.2708
1995-03-01,1.2711,1.2755,1.2685,1.273
1995-03-02,1.2732,1.2915,1.2703,1.2895
1995-03-03,1.2883,1.3015,1.2782,1.3
1995-03-06,1.3,1.3217,1.3,1.312
1995-03-07,1.311,1.3225,1.3058,1.3218
1995-03-08,1.3218,1.3351,1.3118,1.3125
1995-03-09,1.3135,1.3243,1.297,1.312
1995-03-10,1.3048,1.3098,1.2885,1.291
1995-03-13,1.291,1.2999,1.291,1.2975
1995-03-14,1.2975,1.3014,1.2908,1.2938
1995-03-15,1.2925,1.317,1.2925,1.3122
1995-03-16,1.3135,1.3205,1.3042,1.3068
1995-03-17,1.3063,1.3135,1.3,1.3021
1995-03-20,1.3021,1.3055,1.2917,1.2944
1995-03-21,1.2938,1.3034,1.2875,1.2915
1995-03-22,1.2908,1.2995,1.2884,1.2965
1995-03-23,1.2955,1.3022,1.2945,1.298
1995-03-24,1.2979,1.3006,1.2844,1.2902
1995-03-27,1.2902,1.3045,1.29,1.2984
1995-03-28,1.2998,1.3156,1.2985,1.3156
1995-03-29,1.3151,1.3255,1.313,1.3187
1995-03-30,1.3199,1.3227,1.296,1.3014
1995-03-31,1.3025,1.335,1.299,1.3314
1995-04-03,1.327,1.3326,1.3205,1.3295
1995-04-04,1.3315,1.332,1.3152,1.3248
1995-04-05,1.32,1.3321,1.318,1.3273
1995-04-06,1.3273,1.3376,1.3251,1.3326
1995-04-07,1.3326,1.3389,1.3268,1.3347
1995-04-10,1.3347,1.335,1.3003,1.3003
1995-04-11,1.3085,1.3165,1.3037,1.3139
1995-04-12,1.3119,1.318,1.3085,1.3137
1995-04-13,1.3118,1.3295,1.3114,1.3288
1995-04-14,1.3288,1.3288,1.322,1.324
1995-04-17,1.3243,1.344,1.3243,1.3425
1995-04-18,1.3403,1.3452,1.335,1.34
1995-04-19,1.3509,1.3525,1.3275,1.3289
1995-04-20,1.3289,1.3355,1.316,1.3201
1995-04-21,1.3201,1.3307,1.3182,1.3307
1995-04-24,1.3397,1.3448,1.3289,1.329
1995-04-25,1.331,1.345,1.3275,1.3369
1995-04-26,1.3369,1.3405,1.3235,1.3368
1995-04-27,1.3349,1.3399,1.3295,1.3295
1995-04-28,1.3295,1.3334,1.3165,1.3246
1995-05-01,1.3203,1.3235,1.316,1.3204
1995-05-02,1.3209,1.3315,1.3194,1.3274
1995-05-03,1.3276,1.3345,1.327,1.3323
1995-05-04,1.3323,1.3385,1.329,1.3337
1995-05-05,1.3334,1.3378,1.3285,1.3305
1995-05-08,1.3319,1.344,1.3319,1.3396
1995-05-09,1.3422,1.3423,1.3285,1.3294
1995-05-10,1.332,1.3341,1.321,1.3249
1995-05-11,1.3261,1.3262,1.2984,1.2984
1995-05-12,1.2895,1.2895,1.2734,1.2806
1995-05-15,1.277,1.2916,1.2754,1.2899
1995-05-16,1.2904,1.2945,1.2754,1.2835
1995-05-17,1.2833,1.2918,1.2761,1.2795
1995-05-18,1.2789,1.2817,1.265,1.2705
1995-05-19,1.2705,1.2878,1.2705,1.28
1995-05-22,1.28,1.285,1.2723,1.2813
1995-05-23,1.28,1.2843,1.2717,1.274
1995-05-24,1.274,1.2828,1.2727,1.2813
1995-05-25,1.281,1.318,1.281,1.3159
1995-05-26,1.3148,1.337,1.3132,1.336
1995-05-29,1.3347,1.3347,1.3256,1.3256
1995-05-30,1.3302,1.3305,1.3215,1.322
1995-05-31,1.322,1.3317,1.3018,1.3045
1995-06-01,1.3067,1.315,1.2906,1.315
1995-06-02,1.314,1.3235,1.3015,1.3015
1995-06-05,1.3015,1.319,1.3015,1.3115
1995-06-06,1.3125,1.3135,1.3043,1.3108
1995-06-07,1.3108,1.3156,1.3093,1.3095
1995-06-08,1.3095,1.3135,1.3007,1.3123
1995-06-09,1.3123,1.3198,1.3105,1.3137
1995-06-12,1.3147,1.3188,1.3111,1.3148
1995-06-13,1.318,1.3213,1.31,1.3109
1995-06-14,1.3109,1.3232,1.3084,1.3195
1995-06-15,1.321,1.324,1.3084,1.3145
1995-06-16,1.3145,1.3215,1.312,1.3191
1995-06-19,1.3191,1.3235,1.3145,1.3212
1995-06-20,1.3215,1.3277,1.3193,1.3269
1995-06-21,1.3285,1.3285,1.3228,1.3279
1995-06-22,1.3279,1.3355,1.3182,1.3201
1995-06-23,1.3201,1.3317,1.3193,1.331
1995-06-26,1.331,1.3316,1.3204,1.3241
1995-06-27,1.3257,1.331,1.3254,1.3259
1995-06-28,1.3259,1.332,1.3128,1.3183
1995-06-29,1.3188,1.3354,1.3174,1.3348
1995-06-30,1.3329,1.3329,1.3264,1.3316
1995-07-03,1.3316,1.3373,1.3304,1.3335
1995-07-04,1.3335,1.3361,1.3323,1.3323
1995-07-05,1.3329,1.337,1.3302,1.3365
1995-07-06,1.3355,1.3377,1.332,1.3377
1995-07-07,1.3348,1.3354,1.3212,1.3281
1995-07-10,1.3281,1.3305,1.323,1.327
1995-07-11,1.3265,1.3269,1.3175,1.3177
1995-07-12,1.3185,1.324,1.3174,1.3211
1995-07-13,1.32,1.3342,1.3122,1.3313
1995-07-14,1.3313,1.3341,1.3262,1.33
1995-07-17,1.3282,1.3292,1.324,1.326
1995-07-18,1.3268,1.3366,1.3257,1.3325
1995-07-19,1.3314,1.346,1.3312,1.3435
1995-07-20,1.3426,1.344,1.3345,1.3374
1995-07-21,1.3374,1.3383,1.3324,1.3358
1995-07-24,1.3335,1.34,1.3335,1.3365
1995-07-25,1.336,1.3389,1.3288,1.3294
1995-07-26,1.3303,1.342,1.3294,1.3384
1995-07-27,1.3384,1.3445,1.3378,1.3445
1995-07-28,1.3428,1.3495,1.338,1.3441
1995-07-31,1.3434,1.3478,1.3391,1.34
1995-08-01,1.34,1.352,1.3394,1.3495
1995-08-02,1.348,1.348,1.3255,1.3317
1995-08-03,1.3317,1.3415,1.3316,1.3387
1995-08-04,1.3368,1.3375,1.33,1.3331
1995-08-07,1.3331,1.3356,1.3209,1.3213
1995-08-08,1.3213,1.3246,1.3187,1.3218
1995-08-09,1.3231,1.325,1.3204,1.3236
1995-08-10,1.3242,1.3242,1.3095,1.3137
1995-08-11,1.3137,1.3137,1.3005,1.3005
1995-08-14,1.2988,1.3083,1.297,1.3025
1995-08-15,1.3025,1.3042,1.2685,1.2715
1995-08-16,1.2715,1.2769,1.2627,1.2725
1995-08-17,1.2716,1.2745,1.2624,1.2721
1995-08-18,1.2713,1.2769,1.2652,1.2735
1995-08-21,1.2735,1.2744,1.2689,1.2706
1995-08-22,1.2679,1.2703,1.2605,1.2631
1995-08-23,1.2631,1.2709,1.2599,1.2665
1995-08-24,1.2665,1.2742,1.257,1.271
1995-08-25,1.2688,1.273,1.2658,1.2695
1995-08-28,1.2745,1.2833,1.274,1.2785
1995-08-29,1.2785,1.2785,1.265,1.2662
1995-08-30,1.2672,1.2709,1.2646,1.2705
1995-08-31,1.2705,1.2794,1.2672,1.2741
1995-09-01,1.2775,1.2786,1.2703,1.276
1995-09-04,1.2784,1.2819,1.2748,1.277
1995-09-05,1.277,1.279,1.2725,1.2785
1995-09-06,1.2785,1.2785,1.2635,1.2665
1995-09-07,1.2665,1.2704,1.2645,1.2645
1995-09-08,1.2645,1.269,1.2584,1.2685
1995-09-11,1.273,1.2751,1.2684,1.2688
1995-09-12,1.2677,1.272,1.2663,1.2682
1995-09-13,1.2682,1.2682,1.252,1.2566
1995-09-14,1.2566,1.2635,1.2501,1.26
1995-09-15,1.2605,1.2626,1.2516,1.2608
1995-09-18,1.2586,1.2657,1.256,1.2635
1995-09-19,1.2637,1.266,1.2575,1.2597
1995-09-20,1.2597,1.2795,1.2597,1.2757
1995-09-21,1.2757,1.2972,1.2744,1.2972
1995-09-22,1.2972,1.3096,1.2972,1.2995
1995-09-25,1.2995,1.2995,1.2924,1.2927
1995-09-26,1.2927,1.2952,1.2867,1.2919
1995-09-27,1.2925,1.3047,1.2921,1.2995
1995-09-28,1.3009,1.3066,1.298,1.3035
1995-09-29,1.3033,1.3074,1.293,1.2966
1995-10-02,1.2966,1.2982,1.2912,1.298
1995-10-03,1.2958,1.2981,1.2835,1.2879
1995-10-04,1.2859,1.2932,1.2834,1.2905
1995-10-05,1.2915,1.2953,1.2825,1.2941
1995-10-06,1.2941,1.2946,1.28,1.288
1995-10-09,1.288,1.2985,1.288,1.295
1995-10-10,1.295,1.296,1.2888,1.2925
1995-10-11,1.2925,1.295,1.2825,1.2891
1995-10-12,1.2891,1.2985,1.287,1.2978
1995-10-13,1.296,1.3002,1.2865,1.2929
1995-10-16,1.2947,1.2986,1.2923,1.293
1995-10-17,1.293,1.2978,1.291,1.296
1995-10-18,1.297,1.3017,1.2854,1.2904
1995-10-19,1.2918,1.3042,1.2902,1.3015
1995-10-20,1.3015,1.312,1.298,1.3083
1995-10-23,1.3058,1.3208,1.3058,1.3135
1995-10-24,1.3138,1.3179,1.3069,1.3089
1995-10-25,1.3089,1.3146,1.305,1.3094
1995-10-26,1.3094,1.3135,1.2958,1.3093
1995-10-27,1.3122,1.3185,1.3023,1.3032
1995-10-30,1.302,1.3078,1.298,1.3035
1995-10-31,1.3045,1.308,1.2968,1.3005
1995-11-01,1.3041,1.3041,1.293,1.2958
1995-11-02,1.2953,1.2965,1.2884,1.2899
1995-11-03,1.2926,1.297,1.2872,1.2928
1995-11-06,1.2925,1.2994,1.29,1.2957
1995-11-07,1.2976,1.2981,1.291,1.2957
1995-11-08,1.2935,1.2988,1.2915,1.2922
1995-11-09,1.2954,1.304,1.289,1.3035
1995-11-10,1.304,1.304,1.2893,1.291
1995-11-13,1.2923,1.3001,1.286,1.2905
1995-11-14,1.292,1.299,1.2895,1.2955
1995-11-15,1.299,1.3075,1.299,1.3001
1995-11-16,1.303,1.3032,1.2966,1.2999
1995-11-17,1.3021,1.3085,1.3012,1.3085
1995-11-20,1.3005,1.3038,1.2897,1.3023
1995-11-21,1.302,1.3029,1.298,1.3014
1995-11-22,1.3027,1.3049,1.2961,1.3013
1995-11-23,1.3019,1.3041,1.2984,1.2996
1995-11-24,1.2995,1.3061,1.297,1.2988
1995-11-27,1.297,1.2995,1.2845,1.2888
1995-11-28,1.2895,1.2965,1.2866,1.292
1995-11-29,1.2935,1.296,1.2818,1.2854
1995-11-30,1.2855,1.2882,1.2715,1.275
1995-12-01,1.2755,1.2785,1.2712,1.2752
1995-12-04,1.2752,1.2828,1.275,1.2765
1995-12-05,1.277,1.2857,1.276,1.2846
1995-12-06,1.2872,1.2872,1.276,1.2775
1995-12-07,1.2755,1.2812,1.273,1.2735
1995-12-08,1.275,1.277,1.2675,1.2726
1995-12-11,1.2732,1.2771,1.2704,1.2716
1995-12-12,1.2719,1.2748,1.264,1.267
1995-12-13,1.2668,1.2674,1.2594,1.2629
1995-12-14,1.2631,1.2765,1.2603,1.273
1995-12-15,1.2729,1.2766,1.271,1.2725
1995-12-18,1.2756,1.2836,1.2742,1.2833
1995-12-19,1.2833,1.2833,1.272,1.2725
1995-12-20,1.2725,1.2761,1.2705,1.2761
1995-12-21,1.2779,1.2784,1.2724,1.276
1995-12-22,1.2764,1.2771,1.2693,1.2771
1995-12-25,1.2766,1.2766,1.2766,1.2766
1995-12-26,1.274,1.2805,1.274,1.28
1995-12-27,1.28,1.2829,1.2742,1.2785
1995-12-28,1.2794,1.2858,1.2754,1.2763
1995-12-29,1.2763,1.285,1.2763,1.277
1996-01-02,1.2764,1.2847,1.2764,1.2792
1996-01-03,1.279,1.2822,1.2735,1.274
1996-01-04,1.2756,1.2795,1.2653,1.2795
1996-01-05,1.2793,1.2885,1.2748,1.2838
1996-01-08,1.28,1.2896,1.28,1.2856
1996-01-09,1.2837,1.2909,1.2837,1.2909
1996-01-10,1.2867,1.294,1.2867,1.2932
1996-01-11,1.2913,1.2966,1.2865,1.2885
1996-01-12,1.288,1.2894,1.2784,1.2811
1996-01-15,1.281,1.282,1.2758,1.2775
1996-01-16,1.2789,1.2789,1.2621,1.2621
1996-01-17,1.2603,1.2657,1.257,1.258
1996-01-18,1.2566,1.2634,1.2525,1.2538
1996-01-19,1.2545,1.255,1.2434,1.2456
1996-01-22,1.247,1.2496,1.2413,1.2465
1996-01-23,1.2473,1.2508,1.2405,1.2434
1996-01-24,1.2431,1.2438,1.2368,1.2384
1996-01-25,1.2396,1.2459,1.228,1.2324
1996-01-26,1.2306,1.233,1.224,1.225
1996-01-29,1.2252,1.2325,1.2238,1.2315
1996-01-30,1.233,1.2353,1.2275,1.2295
1996-01-31,1.2302,1.235,1.2294,1.2335
1996-02-01,1.2335,1.2383,1.23,1.2366
1996-02-02,1.2351,1.238,1.2315,1.2378
1996-02-05,1.2415,1.2525,1.2406,1.2495
1996-02-06,1.2495,1.25,1.2445,1.2475
1996-02-07,1.248,1.2482,1.2403,1.243
1996-02-08,1.243,1.2449,1.239,1.2435
1996-02-09,1.2435,1.2478,1.2401,1.244
1996-02-12,1.244,1.2508,1.2435,1.2455
1996-02-13,1.245,1.248,1.2413,1.2466
1996-02-14,1.2475,1.253,1.2463,1.2512
1996-02-15,1.2515,1.2527,1.2455,1.2497
1996-02-16,1.2495,1.2575,1.2465,1.2565
1996-02-19,1.2536,1.2686,1.2534,1.2662
1996-02-20,1.2662,1.2673,1.2574,1.2658
1996-02-21,1.2657,1.2694,1.2614,1.2663
1996-02-22,1.2645,1.2662,1.2605,1.265
1996-02-23,1.2655,1.2707,1.2586,1.2675
1996-02-26,1.2685,1.2714,1.2648,1.2653
1996-02-27,1.2635,1.2727,1.2635,1.2695
1996-02-28,1.269,1.2723,1.2595,1.2618
1996-02-29,1.2585,1.2627,1.2539,1.2546
1996-03-01,1.255,1.255,1.2485,1.2515
1996-03-04,1.2535,1.2578,1.2525,1.255
1996-03-05,1.2545,1.2596,1.2523,1.259
1996-03-06,1.2595,1.2595,1.2545,1.256
1996-03-07,1.253,1.257,1.2484,1.2563
1996-03-08,1.2545,1.2597,1.2455,1.2485
1996-03-11,1.2495,1.2534,1.247,1.2485
1996-03-12,1.2483,1.2555,1.2457,1.255
1996-03-13,1.2527,1.258,1.2518,1.2556
1996-03-14,1.254,1.2574,1.2524,1.2559
1996-03-15,1.255,1.261,1.2499,1.2576
1996-03-18,1.2567,1.2601,1.2509,1.2519
1996-03-19,1.251,1.2575,1.2498,1.2568
1996-03-20,1.2565,1.2584,1.253,1.2567
1996-03-21,1.256,1.2575,1.2517,1.2521
1996-03-22,1.252,1.2554,1.2496,1.2532
1996-03-25,1.2555,1.2589,1.2535,1.2552
1996-03-26,1.2543,1.259,1.2532,1.255
1996-03-27,1.2541,1.2549,1.2474,1.2504
1996-03-28,1.249,1.2596,1.2478,1.2595
1996-03-29,1.258,1.2626,1.254,1.2555
1996-04-01,1.254,1.2548,1.2498,1.2505
1996-04-02,1.25,1.2568,1.25,1.2566
1996-04-03,1.2563,1.2596,1.254,1.2542
1996-04-04,1.254,1.2591,1.254,1.2569
1996-04-05,1.2565,1.2579,1.2515,1.2525
1996-04-08,1.2525,1.2608,1.2525,1.2546
1996-04-09,1.2549,1.2574,1.2445,1.2465
1996-04-10,1.247,1.248,1.2408,1.2466
1996-04-11,1.2455,1.2478,1.242,1.2433
1996-04-12,1.2425,1.2459,1.241,1.2434
1996-04-15,1.2396,1.2413,1.2344,1.2378
1996-04-16,1.241,1.2415,1.2365,1.238
1996-04-17,1.239,1.2428,1.2375,1.2415
1996-04-18,1.2435,1.2495,1.2354,1.2441
1996-04-19,1.2455,1.2485,1.237,1.2377
1996-04-22,1.2343,1.2397,1.2335,1.2369
1996-04-23,1.2385,1.2393,1.234,1.2354
1996-04-24,1.236,1.238,1.2338,1.237
1996-04-25,1.2357,1.2358,1.2255,1.2255
1996-04-26,1.2273,1.2336,1.224,1.2302
1996-04-29,1.231,1.2399,1.2305,1.2311
1996-04-30,1.2298,1.2348,1.2235,1.2264
1996-05-01,1.2258,1.227,1.2214,1.2215
1996-05-02,1.2227,1.2292,1.221,1.2273
1996-05-03,1.2277,1.2324,1.2252,1.2312
1996-05-06,1.232,1.2333,1.229,1.2295
1996-05-07,1.232,1.2341,1.2299,1.2299
1996-05-08,1.2289,1.2388,1.2273,1.236
1996-05-09,1.2375,1.2377,1.2325,1.233
1996-05-10,1.2329,1.2378,1.2275,1.2276
1996-05-13,1.2282,1.229,1.2236,1.2265
1996-05-14,1.227,1.2283,1.2238,1.2261
1996-05-15,1.2276,1.2294,1.2238,1.2251
1996-05-16,1.225,1.2281,1.2222,1.2277
1996-05-17,1.2292,1.2335,1.225,1.2277
1996-05-20,1.2278,1.2286,1.2233,1.2265
1996-05-21,1.2264,1.2278,1.2199,1.2225
1996-05-22,1.2214,1.2255,1.2185,1.2213
1996-05-23,1.2216,1.2275,1.2202,1.2247
1996-05-24,1.2262,1.2275,1.2235,1.2243
1996-05-27,1.2242,1.2257,1.2242,1.2257
1996-05-28,1.225,1.225,1.2205,1.2226
1996-05-29,1.2228,1.2308,1.2212,1.2308
1996-05-30,1.2318,1.2373,1.228,1.2287
1996-05-31,1.2295,1.24,1.2279,1.2387
1996-06-03,1.2386,1.2415,1.235,1.24
1996-06-04,1.2401,1.2403,1.2325,1.235
1996-06-05,1.2363,1.2385,1.2338,1.2353
1996-06-06,1.2359,1.2395,1.2332,1.2363
1996-06-07,1.2355,1.2385,1.2295,1.2303
1996-06-10,1.2301,1.2325,1.229,1.2308
1996-06-11,1.2309,1.2335,1.2292,1.2315
1996-06-12,1.2307,1.2345,1.2294,1.2345
1996-06-13,1.2342,1.2372,1.2306,1.2365
1996-06-14,1.237,1.2459,1.236,1.236
1996-06-17,1.2408,1.2461,1.2404,1.242
1996-06-18,1.2417,1.2498,1.2417,1.2482
1996-06-19,1.2478,1.2484,1.241,1.244
1996-06-20,1.2425,1.2453,1.2405,1.2414
1996-06-21,1.2388,1.2426,1.2345,1.2358
1996-06-24,1.2378,1.2387,1.2342,1.238
1996-06-25,1.2375,1.2395,1.2325,1.2386
1996-06-26,1.2397,1.2415,1.234,1.24
1996-06-27,1.2405,1.2465,1.2384,1.2465
1996-06-28,1.246,1.2475,1.2427,1.2427
1996-07-01,1.2431,1.2459,1.2415,1.2435
1996-07-02,1.2434,1.2448,1.2399,1.2415
1996-07-03,1.2426,1.2471,1.238,1.2466
1996-07-04,1.2463,1.2484,1.2438,1.2438
1996-07-05,1.2442,1.2448,1.2385,1.2425
1996-07-08,1.2415,1.2426,1.2379,1.2407
1996-07-09,1.2398,1.2437,1.2398,1.2406
1996-07-10,1.2409,1.2429,1.2396,1.2407
1996-07-11,1.2395,1.2465,1.2393,1.2447
1996-07-12,1.245,1.2472,1.2425,1.243
1996-07-15,1.2438,1.248,1.2412,1.2457
1996-07-16,1.2455,1.2795,1.2455,1.2705
1996-07-17,1.2723,1.2728,1.2629,1.2671
1996-07-18,1.2666,1.2698,1.26,1.2644
1996-07-19,1.2635,1.2692,1.2619,1.2672
1996-07-22,1.2623,1.273,1.262,1.2703
1996-07-23,1.272,1.2732,1.2628,1.2651
1996-07-24,1.2649,1.2705,1.2621,1.2628
1996-07-25,1.2621,1.2778,1.2619,1.2717
1996-07-26,1.2707,1.2748,1.2653,1.2671
1996-07-29,1.2684,1.2715,1.2667,1.2699
1996-07-30,1.2689,1.2735,1.267,1.2715
1996-07-31,1.2717,1.2832,1.2717,1.2762
1996-08-01,1.2767,1.2794,1.273,1.274
1996-08-02,1.2721,1.2731,1.2675,1.2715
1996-08-05,1.2721,1.2758,1.2645,1.2692
1996-08-06,1.2687,1.269,1.2632,1.2656
1996-08-07,1.2655,1.2671,1.2615,1.2635
1996-08-08,1.2642,1.2678,1.262,1.2654
1996-08-09,1.2666,1.2717,1.2665,1.2695
1996-08-12,1.2713,1.275,1.268,1.2691
1996-08-13,1.2695,1.2725,1.2692,1.2695
1996-08-14,1.2706,1.2706,1.262,1.2631
1996-08-15,1.2642,1.2688,1.2625,1.2679
1996-08-16,1.267,1.2677,1.2601,1.2625
1996-08-19,1.2615,1.2666,1.2612,1.2654
1996-08-20,1.2645,1.266,1.2611,1.2644
1996-08-21,1.2649,1.2698,1.263,1.2684
1996-08-22,1.2681,1.2692,1.2575,1.2618
1996-08-23,1.2636,1.2712,1.2623,1.2709
1996-08-26,1.2723,1.2751,1.2708,1.2711
1996-08-27,1.2732,1.2775,1.2714,1.2723
1996-08-28,1.2713,1.2748,1.2696,1.2733
1996-08-29,1.273,1.2748,1.2695,1.2731
1996-08-30,1.2743,1.2765,1.2685,1.2725
1996-09-02,1.2718,1.2735,1.266,1.2679
1996-09-03,1.2675,1.2723,1.2641,1.2695
1996-09-04,1.2697,1.2745,1.2686,1.2732
1996-09-05,1.2736,1.2747,1.268,1.2689
1996-09-06,1.27,1.272,1.2642,1.2649
1996-09-09,1.2645,1.2684,1.2609,1.2613
1996-09-10,1.2601,1.2616,1.2514,1.2521
1996-09-11,1.254,1.2557,1.2494,1.2521
1996-09-12,1.2539,1.2553,1.2493,1.2509
1996-09-13,1.2513,1.2538,1.2476,1.25
1996-09-16,1.2512,1.2555,1.2494,1.254
1996-09-17,1.254,1.255,1.2495,1.2515
1996-09-18,1.2516,1.2586,1.2506,1.2545
1996-09-19,1.2555,1.2562,1.25,1.252
1996-09-20,1.251,1.2555,1.2473,1.2535
1996-09-23,1.2517,1.2595,1.2517,1.2573
1996-09-24,1.2581,1.2662,1.255,1.2658
1996-09-25,1.2657,1.2661,1.2577,1.2595
1996-09-26,1.2594,1.2621,1.251,1.2531
1996-09-27,1.2537,1.2556,1.2489,1.25
1996-09-30,1.2497,1.2515,1.247,1.2499
1996-10-01,1.2507,1.2527,1.2475,1.2475
1996-10-02,1.2481,1.2527,1.2449,1.2452
1996-10-03,1.2448,1.2495,1.244,1.247
1996-10-04,1.2477,1.2506,1.2458,1.2464
1996-10-07,1.2472,1.2507,1.247,1.2492
1996-10-08,1.2487,1.2547,1.2485,1.2505
1996-10-09,1.2503,1.2533,1.2493,1.2515
1996-10-10,1.2522,1.253,1.2484,1.2512
1996-10-11,1.252,1.2535,1.2493,1.2514
1996-10-14,1.2517,1.2548,1.2502,1.2526
1996-10-15,1.2535,1.2537,1.2448,1.246
1996-10-16,1.2459,1.2486,1.2425,1.2468
1996-10-17,1.2459,1.2478,1.2408,1.2434
1996-10-18,1.2432,1.2484,1.2426,1.2472
1996-10-21,1.247,1.2521,1.2441,1.251
1996-10-22,1.2514,1.2553,1.25,1.2535
